Date,APDFX,ASFYX,CASH,DSMC,GQGIX,IAGG,IAU,IEFA,PDBC,QMHIX,RSSB,SPY,TLT
2024-02-02,7.793384075164795,8.922775268554688,49.63386154174805,33.0730094909668,15.913041114807129,46.07439422607422,38.5099983215332,65.24703216552734,12.137686729431152,7.555055141448975,20.412364959716797,482.4239501953125,88.29417419433594
2024-02-05,7.767349720001221,8.864521026611328,48.95790481567383,32.64495086669922,15.951546669006348,45.91654968261719,38.29999923706055,64.86475372314453,12.183732032775879,7.6125078201293945,20.192670822143555,480.6673583984375,86.51119232177734
2024-02-06,7.776026725769043,8.874229431152344,49.02748489379883,32.781463623046875,16.105575561523438,45.95368576049805,38.52000045776367,65.26567840576172,12.220569610595703,7.641234397888184,20.259532928466797,482.0628967285156,87.35673522949219
2024-02-07,7.784707546234131,8.932485580444336,49.454925537109375,32.85947799682617,16.317365646362305,45.84225845336914,38.4900016784668,65.22838592529297,12.257406234741211,7.7465643882751465,20.431467056274414,486.0835266113281,86.9339828491211
2024-02-08,7.793384075164795,8.990739822387695,49.951961517333984,33.20074462890625,16.25960350036621,45.79582977294922,38.45000076293945,65.1258316040039,12.349496841430664,7.880620956420898,20.38179588317871,486.2982177734375,86.42845916748047
2024-02-09,7.793384075164795,9.048995018005371,51.2243766784668,33.46401596069336,16.38475227355957,45.79582977294922,38.31999969482422,65.36824035644531,12.377123832702637,7.966799736022949,20.47922706604004,489.10870361328125,86.25383758544922
2024-02-12,7.802066802978516,9.078124046325684,52.327796936035156,34.09880447387695,16.307737350463867,45.832977294921875,38.22999954223633,65.47079467773438,12.386334419250488,7.966799736022949,20.52316665649414,488.8940124511719,86.3549575805664
2024-02-13,7.758671760559082,9.029577255249023,50.74721908569336,33.084712982177734,16.192214965820312,45.665836334228516,37.689998626708984,64.44519805908203,12.331079483032227,8.043403625488281,19.9930362701416,482.160400390625,84.87525177001953
2024-02-14,7.767349720001221,9.068413734436035,50.84663391113281,33.56250762939453,16.336618423461914,45.944400787353516,37.65999984741211,65.18177032470703,12.174524307250977,8.033828735351562,20.285322189331055,486.54217529296875,85.30723571777344
2024-02-15,7.784707546234131,9.126669883728027,51.18461608886719,33.98179626464844,16.375125885009766,45.907257080078125,37.93000030517578,65.8996810913086,12.220569610595703,8.09128189086914,20.488780975341797,489.8991394042969,85.74836730957031
2024-02-16,7.767349720001221,9.107251167297363,51.264137268066406,33.708770751953125,16.413633346557617,45.80512237548828,38.06999969482422,65.98358917236328,12.257406234741211,8.005101203918457,20.368423461914062,487.4595031738281,85.25208282470703
2024-02-20,7.767349720001221,9.097542762756348,51.19455337524414,33.37723922729492,16.44251251220703,45.85154724121094,38.310001373291016,66.24467468261719,12.192941665649414,7.9955267906188965,20.318754196166992,484.7758483886719,85.32559967041016
2024-02-21,7.758671760559082,9.078124046325684,50.826751708984375,33.45524978637695,16.36549949645996,45.75869369506836,38.29999923706055,66.27263641357422,12.257406234741211,7.9859514236450195,20.291053771972656,485.2149963378906,84.71903228759766
2024-02-22,7.776026725769043,9.243180274963379,50.88639450073242,33.67951965332031,16.760196685791016,45.832977294921875,38.29999923706055,66.99055480957031,12.275823593139648,8.177460670471191,20.619638442993164,495.2567138671875,85.13261413574219
2024-02-23,7.784707546234131,9.291727066040039,50.79692840576172,33.986671447753906,16.606168746948242,45.935115814208984,38.52000045776367,67.06514739990234,12.09164047241211,8.273216247558594,20.723752975463867,495.5982971191406,86.27223205566406
2024-02-26,7.793384075164795,9.301435470581055,51.11503219604492,34.159263610839844,16.673555374145508,45.87940216064453,38.439998626708984,66.98123168945312,12.202150344848633,8.301942825317383,20.640653610229492,493.7831115722656,86.01487731933594
2024-02-27,7.793384075164795,9.311145782470703,51.234317779541016,34.44593811035156,16.683181762695312,45.82368850708008,38.400001525878906,67.15837860107422,12.285033226013184,8.263640403747559,20.63205909729004,494.7004699707031,85.40831756591797
